salary,mins_beerdrinking_year,works_hours,mins_exercising_year,education_rank,coffee_per_year,great_customer_class
49923.5,0.0,30.0,0.0,12.0,359.7081694672864,0.0
68178.75,0.0,30.0,0.0,6.0,391.0,0.0
44394.5,0.0,38.0,0.0,9.0,35.0,0.0
37789.5,0.0,25.0,0.0,10.0,278.0,0.0
46936.5,0.0,40.0,0.0,10.0,359.7081694672864,0.0
49465.0,0.0,40.0,0.0,10.0,239.0,0.0
6488.75,0.0,40.0,0.0,7.0,232.0,0.0
26381.75,0.0,40.0,0.0,9.0,250.0,0.0
113627.0,0.0,65.0,0.0,13.0,359.7081694672864,0.0
30768.75,0.0,70.0,0.0,9.0,21.0,0.0
53777.5,0.0,40.0,0.0,9.0,421.0,0.0
113070.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
38877.25,0.0,35.0,0.0,9.0,359.7081694672864,0.0
6667.0,0.0,40.0,0.0,13.0,357.0,0.0
57640.75,0.0,40.0,0.0,9.0,209.0,0.0
35941.5,0.0,40.0,0.0,12.0,351.0,0.0
39392.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
36987.75,0.0,80.0,0.0,11.0,359.7081694672864,0.0
132154.5,0.0,40.0,0.0,6.0,35.0,0.0
83232.0,0.0,40.0,0.0,7.0,359.7081694672864,0.0
44665.0,0.0,40.0,0.0,12.0,359.7081694672864,0.0
25657.75,0.0,50.0,0.0,10.0,359.7081694672864,0.0
19286.5,2829.0,45.0,0.0,9.0,359.7081694672864,0.0
36358.5,0.0,40.0,0.0,7.0,32.0,0.0
40422.75,447.9206072106262,35.0,0.0,9.0,164.0,0.0
16886.0,0.0,50.0,0.0,14.0,359.7081694672864,0.0
60388.0,0.0,20.0,1719.0,7.0,342.0,0.0
35450.5,0.0,40.0,0.0,10.0,359.7081694672864,0.0
44484.25,0.0,40.0,0.0,13.0,59.0,0.0
43981.25,0.0,40.0,0.0,10.0,372.0,0.0
38037.0,0.0,2.0,0.0,4.0,25.0,0.0
38105.0,0.0,50.0,0.0,10.0,170.0,0.0
101519.5,0.0,25.0,0.0,10.0,97.0,0.0
45544.25,0.0,40.0,0.0,13.0,296.0,0.0
39483.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
23235.75,0.0,21.0,0.0,9.0,187.0,0.0
8280.25,0.0,72.0,0.0,10.0,359.7081694672864,0.0
11661.25,0.0,9.0,0.0,13.0,371.0,0.0
48628.75,447.9206072106262,37.0,0.0,10.0,448.0,0.0
33208.75,0.0,40.0,0.0,9.0,205.0,0.0
50538.25,0.0,30.0,0.0,10.0,200.0,0.0
36807.5,0.0,60.0,0.0,13.0,186.0,0.0
21453.75,0.0,20.0,0.0,9.0,147.0,0.0
72099.5,0.0,45.0,0.0,13.0,325.0,0.0
60089.5,0.0,40.0,0.0,14.0,359.7081694672864,0.0
11523.5,0.0,33.0,0.0,13.0,419.0,0.0
4978.5,0.0,40.0,0.0,10.0,165.0,0.0
12641.75,0.0,32.0,0.0,10.0,441.0,0.0
41234.5,0.0,40.0,0.0,9.0,341.0,0.0
37149.29735524019,0.0,30.0,0.0,8.0,261.0,0.0
107062.75,0.0,40.0,0.0,13.0,253.0,0.0
39887.25,0.0,40.0,0.0,13.0,492.0,0.0
111151.75,0.0,25.0,0.0,10.0,359.7081694672864,0.0
45643.5,991.0,29.0,0.0,10.0,7.0,0.0
34735.0,0.0,40.0,0.0,7.0,117.0,0.0
58565.75,447.9206072106262,40.0,0.0,13.0,359.7081694672864,0.0
60667.5,0.0,40.0,0.0,10.0,205.0,0.0
76556.25,0.0,40.0,0.0,9.0,255.0,0.0
41603.75,0.0,52.0,0.0,9.0,359.7081694672864,0.0
26059.0,1471.0,40.0,0.0,12.0,109.0,0.0
56903.75,0.0,50.0,0.0,9.0,30.0,0.0
29404.5,0.0,25.0,46.03422370617696,13.0,199.0,0.0
13712.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
31209.0,0.0,36.0,0.0,10.0,231.0,0.0
7452.5,0.0,40.0,0.0,10.0,457.0,0.0
30018.5,0.0,30.0,0.0,9.0,359.7081694672864,0.0
45716.5,0.0,40.0,0.0,9.0,428.0,0.0
19860.75,0.0,40.0,0.0,5.0,359.7081694672864,0.0
43401.75,0.0,40.0,0.0,6.0,359.7081694672864,0.0
31708.0,0.0,30.0,46.03422370617696,6.0,383.0,0.0
35656.0,0.0,40.0,0.0,9.0,224.0,0.0
29565.25,0.0,50.0,0.0,11.0,76.0,0.0
37149.29735524019,0.0,40.0,0.0,13.0,359.7081694672864,0.0
68225.5,0.0,40.0,0.0,13.0,90.0,0.0
15615.75,0.0,40.0,1579.0,10.0,387.0,0.0
52336.0,0.0,15.0,0.0,9.0,359.7081694672864,0.0
42406.0,0.0,37.0,0.0,9.0,448.0,0.0
74651.25,0.0,15.0,0.0,7.0,474.0,0.0
37474.5,0.0,40.0,0.0,7.0,359.7081694672864,0.0
12815.5,0.0,40.0,0.0,9.0,145.0,0.0
39791.25,0.0,36.0,0.0,9.0,359.7081694672864,0.0
51233.75,0.0,40.0,0.0,9.0,278.0,0.0
32203.5,0.0,25.0,0.0,9.0,53.0,0.0
36544.5,0.0,40.0,0.0,9.0,326.0,0.0
82766.25,0.0,40.0,1408.0,13.0,16.0,0.0
75409.25,0.0,40.0,0.0,11.0,85.0,0.0
55488.75,0.0,40.0,0.0,9.0,276.0,0.0
175766.75,0.0,20.0,0.0,7.0,128.0,0.0
37149.29735524019,0.0,35.0,0.0,13.0,21.0,0.0
68084.5,0.0,25.0,0.0,9.0,66.0,0.0
37149.29735524019,0.0,20.0,0.0,6.0,264.0,0.0
78865.0,0.0,36.0,0.0,15.0,381.0,0.0
22696.75,0.0,40.0,0.0,9.0,335.0,0.0
51891.0,0.0,40.0,46.03422370617696,10.0,359.7081694672864,0.0
10725.5,0.0,40.0,0.0,5.0,109.0,0.0
18385.25,0.0,40.0,46.03422370617696,6.0,253.0,0.0
31204.5,0.0,40.0,0.0,9.0,115.0,0.0
21702.0,0.0,40.0,0.0,13.0,374.0,0.0
43414.5,0.0,35.0,0.0,10.0,135.0,0.0
85888.25,0.0,40.0,46.03422370617696,7.0,352.0,0.0
31600.5,0.0,40.0,0.0,7.0,359.7081694672864,0.0
20669.0,0.0,48.0,0.0,9.0,152.0,0.0
49429.75,0.0,40.0,0.0,10.0,368.0,0.0
56610.75,0.0,40.0,0.0,13.0,130.0,0.0
28539.5,0.0,40.0,0.0,13.0,366.0,0.0
18230.5,0.0,30.0,0.0,10.0,359.7081694672864,0.0
85145.0,0.0,45.0,0.0,9.0,359.7081694672864,0.0
32702.0,0.0,40.0,0.0,10.0,359.7081694672864,0.0
48872.0,0.0,40.0,0.0,6.0,359.7081694672864,0.0
97919.75,0.0,60.0,0.0,9.0,207.0,0.0
27272.25,0.0,37.0,0.0,9.0,359.7081694672864,0.0
33150.25,0.0,50.0,0.0,13.0,379.0,0.0
26182.25,0.0,35.0,0.0,2.0,359.7081694672864,0.0
69092.25,0.0,99.0,0.0,9.0,421.0,0.0
42429.75,0.0,40.0,0.0,9.0,351.0,0.0
27614.25,0.0,40.0,0.0,10.0,415.0,0.0
105368.5,0.0,20.0,0.0,10.0,318.0,0.0
37149.29735524019,0.0,99.0,0.0,9.0,197.0,0.0
111736.75,0.0,55.0,0.0,13.0,359.7081694672864,0.0
52967.5,0.0,6.0,0.0,5.0,430.0,0.0
20720.0,0.0,15.0,0.0,13.0,359.7081694672864,0.0
28039.5,0.0,99.0,0.0,9.0,161.0,0.0
37149.29735524019,0.0,40.0,0.0,13.0,359.7081694672864,0.0
14267.75,3137.0,40.0,46.03422370617696,10.0,359.7081694672864,0.0
49345.5,0.0,45.0,0.0,7.0,359.7081694672864,0.0
58392.75,0.0,4.0,46.03422370617696,10.0,223.0,0.0
16796.75,0.0,8.0,0.0,9.0,391.0,0.0
15698.25,0.0,40.0,0.0,9.0,53.0,0.0
44203.5,0.0,50.0,0.0,10.0,359.7081694672864,0.0
55113.5,0.0,40.0,0.0,9.0,283.0,0.0
84526.25,0.0,40.0,0.0,10.0,351.0,0.0
24666.75,0.0,16.0,0.0,7.0,73.0,0.0
56833.0,0.0,50.0,0.0,13.0,99.0,0.0
53904.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
11198.25,0.0,65.0,0.0,10.0,44.0,0.0
68286.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
53287.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
88947.25,0.0,50.0,0.0,9.0,214.0,0.0
105131.5,0.0,5.0,0.0,14.0,116.0,0.0
28165.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
45152.25,0.0,45.0,0.0,13.0,359.7081694672864,0.0
44130.0,0.0,40.0,0.0,9.0,410.0,0.0
67948.0,0.0,40.0,0.0,13.0,359.7081694672864,0.0
37149.29735524019,0.0,15.0,0.0,9.0,71.0,0.0
62661.75,0.0,12.0,0.0,10.0,333.0,0.0
147184.75,0.0,40.0,0.0,13.0,103.0,0.0
50403.75,0.0,37.0,0.0,12.0,96.0,0.0
29111.25,0.0,40.0,0.0,9.0,128.0,0.0
69041.25,0.0,40.0,0.0,9.0,257.0,0.0
77074.0,0.0,20.0,0.0,9.0,83.0,0.0
101411.0,0.0,35.0,0.0,9.0,255.0,0.0
42568.0,0.0,25.0,46.03422370617696,10.0,411.0,0.0
81942.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
49817.0,0.0,20.0,0.0,10.0,5.0,0.0
5741.5,0.0,20.0,0.0,10.0,359.7081694672864,0.0
45724.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
51635.25,0.0,50.0,0.0,7.0,391.0,0.0
56652.0,0.0,40.0,0.0,2.0,118.0,0.0
12101.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
29577.5,0.0,16.0,0.0,12.0,302.0,0.0
41646.25,0.0,55.0,0.0,13.0,424.0,0.0
92140.25,0.0,40.0,0.0,12.0,234.0,0.0
43573.75,0.0,40.0,0.0,7.0,359.7081694672864,0.0
55634.75,2597.0,50.0,46.03422370617696,6.0,359.7081694672864,0.0
94273.75,0.0,40.0,0.0,13.0,75.0,0.0
102949.25,0.0,40.0,0.0,11.0,464.0,0.0
68985.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
12420.75,0.0,25.0,0.0,10.0,194.0,0.0
42575.5,0.0,45.0,1974.0,9.0,256.0,0.0
50215.75,0.0,55.0,0.0,12.0,359.7081694672864,0.0
46568.0,3908.0,50.0,0.0,10.0,359.7081694672864,0.0
37149.29735524019,447.9206072106262,35.0,0.0,9.0,36.0,0.0
28199.5,447.9206072106262,60.0,0.0,9.0,57.0,0.0
40916.25,0.0,40.0,0.0,10.0,390.0,0.0
20924.0,0.0,38.0,0.0,13.0,359.7081694672864,0.0
54669.0,0.0,43.0,0.0,10.0,465.0,0.0
73926.5,3674.0,42.0,0.0,9.0,212.0,0.0
43757.25,0.0,35.0,0.0,6.0,359.7081694672864,0.0
40409.5,0.0,40.0,0.0,9.0,252.0,0.0
55363.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
64405.25,447.9206072106262,20.0,0.0,13.0,307.0,0.0
57063.25,0.0,10.0,0.0,6.0,135.0,0.0
22733.5,0.0,55.0,0.0,13.0,477.0,0.0
49403.25,0.0,40.0,0.0,10.0,472.0,0.0
6846.25,0.0,40.0,0.0,11.0,279.0,0.0
68549.5,0.0,38.0,0.0,3.0,359.7081694672864,0.0
23997.25,0.0,35.0,0.0,10.0,459.0,0.0
47886.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
43770.75,0.0,20.0,0.0,9.0,359.7081694672864,0.0
43830.75,0.0,52.0,0.0,11.0,364.0,0.0
14585.75,0.0,44.0,0.0,9.0,359.7081694672864,0.0
27925.0,0.0,50.0,0.0,14.0,178.0,0.0
42972.25,0.0,24.0,0.0,15.0,17.0,0.0
24263.5,0.0,55.0,0.0,9.0,328.0,0.0
23320.75,0.0,40.0,0.0,11.0,313.0,0.0
37149.29735524019,0.0,40.0,0.0,13.0,410.0,0.0
61970.0,0.0,40.0,0.0,9.0,118.0,0.0
33722.5,0.0,40.0,46.03422370617696,13.0,445.0,0.0
44411.75,0.0,40.0,0.0,13.0,54.0,0.0
62554.25,0.0,70.0,0.0,9.0,116.0,0.0
33432.25,0.0,17.0,0.0,10.0,298.0,0.0
6762.25,0.0,20.0,0.0,10.0,359.7081694672864,0.0
86432.5,0.0,40.0,0.0,9.0,2.0,0.0
35566.0,0.0,40.0,0.0,11.0,433.0,0.0
48382.5,0.0,75.0,0.0,7.0,226.0,0.0
47198.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
49168.5,0.0,40.0,0.0,10.0,420.0,0.0
51395.0,0.0,6.0,0.0,3.0,323.0,0.0
156143.0,447.9206072106262,40.0,0.0,9.0,316.0,0.0
9467.25,0.0,60.0,0.0,16.0,359.7081694672864,0.0
39967.25,0.0,44.0,0.0,9.0,201.0,0.0
63439.75,0.0,40.0,0.0,9.0,171.0,0.0
47620.75,0.0,40.0,0.0,9.0,466.0,0.0
46916.5,0.0,45.0,0.0,11.0,158.0,0.0
81675.25,0.0,40.0,0.0,3.0,359.7081694672864,0.0
37149.29735524019,0.0,35.0,0.0,10.0,457.0,0.0
31289.75,0.0,36.0,0.0,10.0,199.0,0.0
87952.5,0.0,45.0,0.0,13.0,359.7081694672864,0.0
32451.5,0.0,40.0,0.0,6.0,359.7081694672864,0.0
31252.5,0.0,30.0,0.0,11.0,71.0,0.0
47439.75,4865.0,40.0,0.0,13.0,344.0,0.0
52965.0,0.0,24.0,0.0,9.0,434.0,0.0
42083.5,447.9206072106262,30.0,0.0,9.0,359.7081694672864,0.0
25830.75,0.0,40.0,0.0,9.0,209.0,0.0
22300.5,0.0,40.0,0.0,10.0,249.0,0.0
55782.75,0.0,60.0,0.0,9.0,362.0,0.0
34735.0,0.0,37.0,0.0,7.0,412.0,0.0
81600.0,447.9206072106262,30.0,46.03422370617696,9.0,359.7081694672864,0.0
64629.25,0.0,25.0,0.0,10.0,55.0,0.0
28942.75,0.0,33.0,0.0,11.0,437.0,0.0
27906.25,0.0,60.0,0.0,9.0,57.0,0.0
47474.25,0.0,40.0,0.0,9.0,482.0,0.0
41868.5,0.0,40.0,0.0,6.0,359.7081694672864,0.0
58195.5,0.0,40.0,0.0,10.0,359.7081694672864,0.0
45909.75,0.0,40.0,0.0,9.0,396.0,0.0
53352.0,0.0,40.0,0.0,5.0,359.7081694672864,0.0
54251.5,0.0,40.0,0.0,7.0,359.7081694672864,0.0
148750.0,0.0,35.0,0.0,9.0,359.7081694672864,0.0
9212.75,447.9206072106262,41.0,0.0,13.0,359.7081694672864,0.0
87147.0,0.0,25.0,0.0,8.0,79.0,0.0
52324.25,447.9206072106262,40.0,46.03422370617696,9.0,359.7081694672864,0.0
46132.75,0.0,40.0,0.0,9.0,44.0,0.0
42260.5,0.0,40.0,625.0,9.0,352.0,0.0
25548.25,0.0,45.0,0.0,9.0,359.7081694672864,0.0
64530.25,0.0,50.0,0.0,13.0,479.0,0.0
40182.0,2977.0,40.0,0.0,9.0,463.0,0.0
51872.25,0.0,50.0,0.0,13.0,359.7081694672864,0.0
46965.25,0.0,44.0,0.0,9.0,483.0,0.0
17655.75,0.0,85.0,0.0,4.0,359.7081694672864,0.0
74838.25,0.0,40.0,0.0,9.0,43.0,0.0
92638.0,0.0,40.0,0.0,1.0,359.7081694672864,0.0
22429.5,0.0,45.0,0.0,10.0,207.0,0.0
105362.25,0.0,40.0,0.0,9.0,318.0,0.0
44162.0,447.9206072106262,42.0,0.0,9.0,257.0,0.0
13217.5,0.0,40.0,0.0,13.0,440.0,0.0
45889.25,0.0,25.0,0.0,9.0,359.7081694672864,0.0
13965.0,0.0,40.0,46.03422370617696,10.0,303.0,0.0
43058.0,0.0,50.0,0.0,9.0,180.0,0.0
54935.5,0.0,15.0,0.0,10.0,411.0,0.0
82165.75,0.0,40.0,46.03422370617696,9.0,332.0,0.0
45294.75,0.0,25.0,0.0,13.0,227.0,0.0
50183.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
48291.5,0.0,42.0,0.0,5.0,392.0,0.0
25579.5,0.0,25.0,0.0,12.0,185.0,0.0
66175.0,0.0,35.0,0.0,9.0,143.0,0.0
40322.5,0.0,40.0,0.0,10.0,306.0,0.0
29225.25,0.0,25.0,0.0,9.0,387.0,0.0
45015.0,0.0,40.0,0.0,13.0,60.0,0.0
85141.75,0.0,55.0,0.0,2.0,172.0,0.0
80597.75,0.0,30.0,0.0,7.0,359.7081694672864,0.0
63846.5,0.0,40.0,0.0,9.0,411.0,0.0
64351.25,0.0,40.0,0.0,3.0,258.0,0.0
52098.75,447.9206072106262,50.0,0.0,14.0,359.7081694672864,0.0
35182.25,0.0,45.0,0.0,9.0,359.7081694672864,0.0
31772.25,447.9206072106262,45.0,0.0,14.0,290.0,0.0
60806.5,0.0,40.0,0.0,6.0,67.0,0.0
52402.25,0.0,60.0,0.0,9.0,329.0,0.0
15633.75,0.0,43.0,0.0,9.0,219.0,0.0
47109.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
37149.29735524019,0.0,40.0,0.0,12.0,359.7081694672864,0.0
12996.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
11322.0,0.0,40.0,0.0,13.0,89.0,0.0
46928.75,0.0,50.0,0.0,10.0,359.7081694672864,0.0
48919.5,0.0,40.0,0.0,13.0,189.0,0.0
84372.0,0.0,30.0,0.0,10.0,83.0,0.0
50705.5,0.0,40.0,0.0,10.0,446.0,0.0
82352.0,0.0,40.0,0.0,7.0,359.7081694672864,0.0
39219.25,0.0,35.0,0.0,9.0,197.0,0.0
37149.29735524019,0.0,65.0,0.0,15.0,388.0,0.0
16166.75,0.0,60.0,0.0,9.0,96.0,0.0
13159.0,0.0,40.0,0.0,14.0,409.0,0.0
39869.75,0.0,55.0,46.03422370617696,9.0,11.0,0.0
75171.75,0.0,40.0,0.0,9.0,356.0,0.0
37149.29735524019,0.0,50.0,46.03422370617696,10.0,359.7081694672864,0.0
25375.0,0.0,40.0,0.0,11.0,359.7081694672864,0.0
63866.5,0.0,60.0,0.0,10.0,121.0,0.0
9903.75,0.0,10.0,0.0,10.0,54.0,0.0
25947.25,0.0,32.0,0.0,12.0,385.0,0.0
24403.5,0.0,40.0,0.0,9.0,52.0,0.0
108417.25,0.0,40.0,0.0,12.0,175.0,0.0
82251.25,0.0,40.0,0.0,9.0,218.0,0.0
37149.29735524019,0.0,40.0,0.0,9.0,359.7081694672864,0.0
55013.75,0.0,40.0,0.0,13.0,359.7081694672864,0.0
30516.5,0.0,40.0,2603.0,3.0,273.0,0.0
50624.5,0.0,40.0,0.0,4.0,359.7081694672864,0.0
44604.25,0.0,35.0,0.0,9.0,359.7081694672864,0.0
30112.5,0.0,40.0,0.0,9.0,178.0,0.0
37149.29735524019,0.0,25.0,0.0,4.0,390.0,0.0
46605.0,0.0,55.0,0.0,13.0,359.7081694672864,0.0
7444.5,0.0,37.0,0.0,9.0,219.0,0.0
46437.25,0.0,40.0,0.0,7.0,359.7081694672864,0.0
111054.75,0.0,45.0,0.0,9.0,307.0,0.0
28190.75,0.0,38.0,0.0,14.0,328.0,0.0
44474.0,0.0,50.0,0.0,9.0,34.0,0.0
52325.25,0.0,40.0,0.0,13.0,334.0,0.0
47175.75,0.0,40.0,46.03422370617696,14.0,412.0,0.0
55747.25,0.0,30.0,0.0,9.0,249.0,0.0
16834.75,0.0,15.0,0.0,13.0,61.0,0.0
64069.5,0.0,35.0,0.0,9.0,286.0,0.0
31526.0,0.0,65.0,0.0,6.0,359.7081694672864,0.0
74288.5,2407.0,40.0,0.0,9.0,353.0,0.0
119851.5,0.0,40.0,1672.0,13.0,349.0,0.0
7611.75,0.0,50.0,0.0,9.0,447.0,0.0
64312.5,0.0,40.0,0.0,9.0,43.0,0.0
25567.5,0.0,40.0,0.0,4.0,359.7081694672864,0.0
102460.5,0.0,20.0,0.0,14.0,429.0,0.0
109979.75,3411.0,40.0,0.0,3.0,479.0,0.0
7983.75,0.0,40.0,46.03422370617696,10.0,473.0,0.0
77405.0,0.0,20.0,0.0,14.0,10.0,0.0
43240.5,0.0,40.0,0.0,9.0,70.0,0.0
37149.29735524019,0.0,40.0,0.0,4.0,234.0,0.0
12353.5,0.0,40.0,0.0,10.0,228.0,0.0
57120.0,0.0,20.0,0.0,9.0,492.0,0.0
37149.29735524019,0.0,50.0,0.0,14.0,4.0,0.0
41596.5,447.9206072106262,35.0,0.0,13.0,9.0,0.0
39040.75,0.0,40.0,0.0,10.0,416.0,0.0
37149.29735524019,0.0,4.0,0.0,9.0,370.0,0.0
82495.0,0.0,55.0,0.0,13.0,359.7081694672864,0.0
66316.5,0.0,40.0,0.0,6.0,138.0,0.0
7960.5,0.0,40.0,0.0,13.0,359.7081694672864,0.0
37149.29735524019,0.0,34.0,0.0,6.0,359.7081694672864,0.0
39895.0,0.0,40.0,0.0,8.0,197.0,0.0
44170.25,0.0,20.0,0.0,9.0,5.0,0.0
51080.5,447.9206072106262,40.0,0.0,11.0,359.7081694672864,0.0
49491.75,0.0,40.0,0.0,9.0,59.0,0.0
66323.75,0.0,40.0,0.0,9.0,108.0,0.0
87336.75,0.0,25.0,0.0,4.0,229.0,0.0
14456.75,0.0,40.0,0.0,13.0,53.0,0.0
22391.0,0.0,50.0,0.0,13.0,359.7081694672864,0.0
37977.5,0.0,40.0,0.0,9.0,376.0,0.0
63283.75,0.0,40.0,46.03422370617696,13.0,359.7081694672864,0.0
363858.75,0.0,40.0,0.0,12.0,462.0,0.0
60990.0,0.0,16.0,0.0,10.0,58.0,0.0
34376.5,0.0,40.0,0.0,9.0,289.0,0.0
57909.5,0.0,24.0,0.0,10.0,359.7081694672864,0.0
28124.25,0.0,35.0,0.0,9.0,274.0,0.0
37506.25,0.0,40.0,0.0,9.0,83.0,0.0
37149.29735524019,0.0,10.0,0.0,9.0,278.0,0.0
72572.5,447.9206072106262,50.0,1590.0,10.0,363.0,0.0
37149.29735524019,447.9206072106262,30.0,0.0,8.0,171.0,0.0
47254.25,0.0,55.0,0.0,13.0,359.7081694672864,0.0
62317.75,0.0,40.0,0.0,10.0,359.7081694672864,0.0
37149.29735524019,0.0,40.0,0.0,7.0,359.7081694672864,0.0
36359.75,0.0,40.0,0.0,9.0,293.0,0.0
12228.75,0.0,35.0,0.0,9.0,359.7081694672864,0.0
52384.5,0.0,40.0,0.0,6.0,359.7081694672864,0.0
41757.75,0.0,33.0,0.0,13.0,409.0,0.0
49156.5,447.9206072106262,40.0,0.0,4.0,359.7081694672864,0.0
82075.25,0.0,40.0,0.0,10.0,350.0,0.0
38467.5,0.0,40.0,2603.0,10.0,163.0,0.0
36410.75,0.0,9.0,0.0,7.0,490.0,0.0
46721.0,0.0,30.0,0.0,10.0,125.0,0.0
34711.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
14606.5,0.0,50.0,0.0,9.0,413.0,0.0
38174.0,0.0,30.0,0.0,8.0,331.0,0.0
37149.29735524019,0.0,84.0,0.0,10.0,269.0,0.0
87182.0,0.0,35.0,0.0,13.0,250.0,0.0
60225.0,0.0,40.0,0.0,7.0,483.0,0.0
127807.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
44399.75,0.0,35.0,0.0,13.0,271.0,0.0
51277.25,0.0,40.0,0.0,14.0,359.7081694672864,0.0
84101.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
13321.25,0.0,40.0,46.03422370617696,11.0,345.0,0.0
37515.5,0.0,45.0,0.0,10.0,476.0,0.0
37149.29735524019,0.0,40.0,0.0,9.0,209.0,0.0
47977.5,0.0,40.0,0.0,10.0,2.0,0.0
46791.75,0.0,35.0,0.0,9.0,359.7081694672864,0.0
38186.0,0.0,40.0,0.0,10.0,248.0,0.0
57979.75,0.0,45.0,0.0,7.0,359.7081694672864,0.0
48726.25,0.0,44.0,0.0,13.0,427.0,0.0
29998.0,0.0,60.0,2603.0,3.0,32.0,0.0
61819.0,0.0,30.0,0.0,4.0,473.0,0.0
58445.25,0.0,18.0,0.0,7.0,85.0,0.0
60651.25,0.0,15.0,0.0,6.0,359.7081694672864,0.0
42407.75,0.0,40.0,0.0,9.0,378.0,0.0
100687.0,0.0,14.0,0.0,9.0,208.0,0.0
77742.25,0.0,40.0,0.0,15.0,359.7081694672864,0.0
56004.75,0.0,30.0,0.0,10.0,476.0,0.0
37688.75,5013.0,40.0,0.0,13.0,93.0,0.0
37149.29735524019,0.0,32.0,0.0,13.0,359.7081694672864,0.0
44911.0,0.0,5.0,0.0,11.0,217.0,0.0
10775.75,0.0,40.0,0.0,10.0,260.0,0.0
20641.5,0.0,50.0,0.0,9.0,285.0,0.0
48930.25,0.0,40.0,0.0,6.0,381.0,0.0
50705.5,0.0,14.0,0.0,4.0,101.0,0.0
49512.5,0.0,25.0,0.0,12.0,359.7081694672864,0.0
46508.75,0.0,55.0,0.0,12.0,27.0,0.0
38552.5,0.0,40.0,0.0,12.0,462.0,0.0
26740.25,0.0,60.0,0.0,9.0,389.0,0.0
64354.0,0.0,40.0,0.0,5.0,359.7081694672864,0.0
30428.0,0.0,40.0,0.0,13.0,359.7081694672864,0.0
25283.0,1797.0,40.0,0.0,4.0,331.0,0.0
37149.29735524019,0.0,40.0,0.0,3.0,359.7081694672864,0.0
46763.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
46503.5,0.0,38.0,0.0,9.0,359.7081694672864,0.0
36317.75,0.0,40.0,0.0,13.0,359.7081694672864,0.0
50175.0,0.0,50.0,0.0,10.0,135.0,0.0
64043.25,0.0,15.0,0.0,6.0,184.0,0.0
25965.0,0.0,50.0,0.0,10.0,130.0,0.0
30845.5,0.0,35.0,0.0,11.0,256.0,0.0
26362.25,0.0,25.0,0.0,13.0,104.0,0.0
71443.75,0.0,40.0,0.0,13.0,258.0,0.0
60080.75,0.0,17.0,0.0,9.0,359.7081694672864,0.0
6710.5,0.0,30.0,0.0,11.0,404.0,0.0
61329.25,0.0,50.0,0.0,6.0,476.0,0.0
54363.75,0.0,40.0,0.0,9.0,310.0,0.0
25286.5,4650.0,40.0,0.0,9.0,331.0,0.0
24508.75,0.0,20.0,0.0,4.0,359.7081694672864,0.0
43882.5,0.0,56.0,0.0,3.0,359.7081694672864,0.0
8525.5,0.0,35.0,0.0,9.0,497.0,0.0
5921.5,447.9206072106262,40.0,46.03422370617696,13.0,359.7081694672864,0.0
50491.25,0.0,40.0,46.03422370617696,9.0,394.0,0.0
72367.0,0.0,40.0,0.0,7.0,315.0,0.0
47916.25,0.0,40.0,2205.0,10.0,359.7081694672864,0.0
36814.5,0.0,40.0,0.0,9.0,141.0,0.0
37045.5,0.0,40.0,46.03422370617696,9.0,359.7081694672864,0.0
10170.25,3674.0,16.0,0.0,10.0,476.0,0.0
66997.25,0.0,40.0,0.0,10.0,33.0,0.0
57697.25,0.0,22.0,0.0,5.0,359.7081694672864,0.0
46712.25,0.0,40.0,0.0,9.0,183.0,0.0
27830.25,0.0,16.0,0.0,13.0,359.7081694672864,0.0
52792.0,0.0,35.0,0.0,10.0,419.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
20885.5,0.0,40.0,0.0,12.0,499.0,0.0
